order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FMY529621402,28-05-2022,789621,25891201,456,29-05-2022,28-05-2022,456,1,1,1
FMY529301603,28-05-2022,789301,25891201,105,29-05-2022,29-05-2022,105,1,1,1
FMY531103403,28-05-2022,789103,25891203,423,31-05-2022,31-05-2022,402,0,1,0
FMY530321503,28-05-2022,789321,25891201,189,30-05-2022,30-05-2022,189,1,1,1
FMY529421201,28-05-2022,789421,25891201,275,29-05-2022,31-05-2022,247,0,0,0
FMY530421201,28-05-2022,789421,25891201,247,30-05-2022,30-05-2022,198,0,1,0
FMY529721303,28-05-2022,789721,25891201,454,29-05-2022,29-05-2022,454,1,1,1
FMY531703401,28-05-2022,789703,25891201,257,31-05-2022,31-05-2022,257,1,1,1
FMY529501503,28-05-2022,789501,25891201,424,29-05-2022,29-05-2022,424,1,1,1
FMY531501602,28-05-2022,789501,25891201,471,31-05-2022,31-05-2022,471,1,1,1
FMY530220601,28-05-2022,789220,25891201,212,30-05-2022,30-05-2022,212,1,1,1
FMY529720202,28-05-2022,789720,25891201,167,29-05-2022,29-05-2022,159,0,1,0
FMY531720503,28-05-2022,789720,25891201,117,31-05-2022,31-05-2022,117,1,1,1
FMY531702201,28-05-2022,789702,25891201,496,31-05-2022,31-05-2022,496,1,1,1
FMY531203201,28-05-2022,789203,25891201,304,31-05-2022,31-05-2022,289,0,1,0
FMY530520201,28-05-2022,789520,25891201,419,30-05-2022,30-05-2022,419,1,1,1
FMY529703501,28-05-2022,789703,25891501,207,29-05-2022,30-05-2022,207,1,0,0
FMY531703501,28-05-2022,789703,25891501,202,31-05-2022,01-06-2022,202,1,0,0
FMY531501602,28-05-2022,789501,25891501,218,31-05-2022,31-05-2022,218,1,1,1
FMY530721501,28-05-2022,789721,25891501,193,30-05-2022,30-05-2022,193,1,1,1
FMY530902501,28-05-2022,789902,25891501,219,30-05-2022,30-05-2022,219,1,1,1
FMY530601601,28-05-2022,789601,25891501,102,30-05-2022,30-05-2022,92,0,1,0
FMY529522502,28-05-2022,789522,25891501,109,29-05-2022,31-05-2022,98,0,0,0
FMY530603501,28-05-2022,789603,25891501,129,30-05-2022,30-05-2022,103,0,1,0
FMY530201603,28-05-2022,789201,25891501,155,30-05-2022,30-05-2022,155,1,1,1
FMY530403501,28-05-2022,789403,25891501,181,30-05-2022,30-05-2022,181,1,1,1
FMY531621501,28-05-2022,789621,25891501,165,31-05-2022,02-06-2022,165,1,0,0
FMY531320501,28-05-2022,789320,25891501,227,31-05-2022,31-05-2022,227,1,1,1
FMY530521503,28-05-2022,789521,25891501,197,30-05-2022,29-05-2022,187,0,1,0
FMY529421501,28-05-2022,789421,25891501,226,29-05-2022,30-05-2022,226,1,0,0
FMY530220601,28-05-2022,789220,25891501,114,30-05-2022,30-05-2022,114,1,1,1
FMY531720503,28-05-2022,789720,25891501,118,31-05-2022,31-05-2022,118,1,1,1
FMY530301602,28-05-2022,789301,25891602,135,30-05-2022,30-05-2022,121,0,1,0
FMY530720602,28-05-2022,789720,25891602,65,30-05-2022,30-05-2022,62,0,1,0
FMY529401602,28-05-2022,789401,25891602,183,29-05-2022,28-05-2022,183,1,1,1
FMY530103603,28-05-2022,789103,25891602,187,30-05-2022,30-05-2022,168,0,1,0
FMY529903602,28-05-2022,789903,25891602,88,29-05-2022,29-05-2022,70,0,1,0
FMY530601602,28-05-2022,789601,25891602,115,30-05-2022,29-05-2022,92,0,1,0
FMY531501602,28-05-2022,789501,25891602,120,31-05-2022,31-05-2022,120,1,1,1
FMY531122602,28-05-2022,789122,25891602,179,31-05-2022,31-05-2022,179,1,1,1
FMY530220101,28-05-2022,789220,25891101,421,30-05-2022,29-05-2022,421,1,1,1
FMY529101103,28-05-2022,789101,25891101,407,29-05-2022,29-05-2022,407,1,1,1
FMY531303401,28-05-2022,789303,25891101,413,31-05-2022,31-05-2022,413,1,1,1
FMY530902501,28-05-2022,789902,25891101,378,30-05-2022,30-05-2022,378,1,1,1
FMY531721403,28-05-2022,789721,25891101,310,31-05-2022,31-05-2022,310,1,1,1
FMY529320101,28-05-2022,789320,25891101,478,29-05-2022,31-05-2022,478,1,0,0
FMY530421302,28-05-2022,789421,25891101,372,30-05-2022,02-06-2022,298,0,0,0
FMY529601503,28-05-2022,789601,25891101,402,29-05-2022,29-05-2022,362,0,1,0
FMY531601102,28-05-2022,789601,25891101,368,31-05-2022,31-05-2022,331,0,1,0
FMY529202102,28-05-2022,789202,25891101,435,29-05-2022,29-05-2022,435,1,1,1
FMY530301101,28-05-2022,789301,25891101,319,30-05-2022,02-06-2022,319,1,0,0
FMY531420202,28-05-2022,789420,25891101,423,31-05-2022,01-06-2022,423,1,0,0
FMY529402403,28-05-2022,789402,25891101,378,29-05-2022,29-05-2022,340,0,1,0
FMY531621601,28-05-2022,789621,25891401,484,31-05-2022,31-05-2022,484,1,1,1
FMY530202502,28-05-2022,789202,25891401,278,30-05-2022,30-05-2022,278,1,1,1
FMY531320501,28-05-2022,789320,25891401,362,31-05-2022,31-05-2022,362,1,1,1
FMY529903602,28-05-2022,789903,25891401,362,29-05-2022,29-05-2022,326,0,1,0
FMY530903603,28-05-2022,789903,25891401,270,30-05-2022,30-05-2022,270,1,1,1
FMY531703401,28-05-2022,789703,25891401,447,31-05-2022,31-05-2022,425,0,1,0
FMY531721403,28-05-2022,789721,25891401,462,31-05-2022,31-05-2022,462,1,1,1
FMY529303603,28-05-2022,789303,25891401,424,29-05-2022,29-05-2022,424,1,1,1
FMY531303401,28-05-2022,789303,25891401,342,31-05-2022,31-05-2022,342,1,1,1
FMY531122401,28-05-2022,789122,25891401,318,31-05-2022,01-06-2022,302,0,0,0
FMY529601401,28-05-2022,789601,25891401,475,29-05-2022,31-05-2022,475,1,0,0
FMY530601601,28-05-2022,789601,25891401,489,30-05-2022,30-05-2022,440,0,1,0
FMY530103603,28-05-2022,789103,25891401,458,30-05-2022,30-05-2022,412,0,1,0
FMY531101502,28-05-2022,789101,25891401,357,31-05-2022,31-05-2022,357,1,1,1
FMY529521401,28-05-2022,789521,25891401,455,29-05-2022,01-06-2022,455,1,0,0
FMY531521401,28-05-2022,789521,25891401,326,31-05-2022,02-06-2022,326,1,0,0
FMY529220601,28-05-2022,789220,25891401,345,29-05-2022,29-05-2022,311,0,1,0
FMY530321503,28-05-2022,789321,25891401,429,30-05-2022,30-05-2022,429,1,1,1
FMY529102603,28-05-2022,789102,25891603,115,29-05-2022,29-05-2022,115,1,1,1
FMY530520603,28-05-2022,789520,25891603,101,30-05-2022,01-06-2022,96,0,0,0
FMY529501603,28-05-2022,789501,25891603,72,29-05-2022,30-05-2022,72,1,0,0
FMY530501603,28-05-2022,789501,25891603,147,30-05-2022,02-06-2022,147,1,0,0
FMY531220603,28-05-2022,789220,25891603,100,31-05-2022,31-05-2022,100,1,1,1
FMY529101603,28-05-2022,789101,25891603,52,29-05-2022,30-05-2022,52,1,0,0
FMY530401603,28-05-2022,789401,25891603,138,30-05-2022,30-05-2022,110,0,1,0
FMY529420603,28-05-2022,789420,25891603,160,29-05-2022,29-05-2022,160,1,1,1
FMY530521603,28-05-2022,789521,25891603,163,30-05-2022,01-06-2022,163,1,0,0
FMY530503603,28-05-2022,789503,25891603,134,30-05-2022,30-05-2022,134,1,1,1
FMY530903603,28-05-2022,789903,25891603,55,30-05-2022,30-05-2022,52,0,1,0
FMY529902603,28-05-2022,789902,25891603,117,29-05-2022,29-05-2022,117,1,1,1
FMY529303603,28-05-2022,789303,25891603,77,29-05-2022,29-05-2022,77,1,1,1
FMY529301603,28-05-2022,789301,25891603,147,29-05-2022,29-05-2022,147,1,1,1
FMY531203603,28-05-2022,789203,25891603,52,31-05-2022,01-06-2022,52,1,0,0
FMY530103603,28-05-2022,789103,25891603,104,30-05-2022,30-05-2022,104,1,1,1
FMY531202603,28-05-2022,789202,25891603,179,31-05-2022,01-06-2022,179,1,0,0
FMY530201603,28-05-2022,789201,25891603,184,30-05-2022,30-05-2022,184,1,1,1
FMY530621603,28-05-2022,789621,25891603,180,30-05-2022,30-05-2022,180,1,1,1
FMY529501503,28-05-2022,789501,25891202,415,29-05-2022,29-05-2022,415,1,1,1
FMY529622503,28-05-2022,789622,25891202,313,29-05-2022,29-05-2022,313,1,1,1
FMY531122403,28-05-2022,789122,25891202,412,31-05-2022,02-06-2022,371,0,0,0
FMY529320202,28-05-2022,789320,25891202,331,29-05-2022,29-05-2022,331,1,1,1
FMY531420202,28-05-2022,789420,25891202,359,31-05-2022,01-06-2022,359,1,0,0
FMY531403202,28-05-2022,789403,25891202,296,31-05-2022,01-06-2022,281,0,0,0
FMY530301202,28-05-2022,789301,25891202,236,30-05-2022,31-05-2022,236,1,0,0
FMY531103403,28-05-2022,789103,25891202,358,31-05-2022,31-05-2022,340,0,1,0
FMY531422202,28-05-2022,789422,25891202,392,31-05-2022,30-05-2022,392,1,1,1
FMY529303603,28-05-2022,789303,25891202,109,29-05-2022,29-05-2022,109,1,1,1
FMY530303601,28-05-2022,789303,25891202,453,30-05-2022,30-05-2022,408,0,1,0
FMY529721402,28-05-2022,789721,25891202,194,29-05-2022,31-05-2022,194,1,0,0
FMY529503503,28-05-2022,789503,25891202,167,29-05-2022,29-05-2022,167,1,1,1
FMY530521202,28-05-2022,789521,25891202,157,30-05-2022,02-06-2022,141,0,0,0
FMY529720202,28-05-2022,789720,25891202,451,29-05-2022,29-05-2022,451,1,1,1
FMY531121202,28-05-2022,789121,25891202,104,31-05-2022,02-06-2022,104,1,0,0
FMY529422303,28-05-2022,789422,25891303,83,29-05-2022,29-05-2022,83,1,1,1
FMY529603303,28-05-2022,789603,25891303,48,29-05-2022,29-05-2022,48,1,1,1
FMY531103303,28-05-2022,789103,25891303,60,31-05-2022,03-06-2022,60,1,0,0
FMY529721303,28-05-2022,789721,25891303,61,29-05-2022,29-05-2022,61,1,1,1
FMY529301502,28-05-2022,789301,25891303,38,29-05-2022,30-05-2022,36,0,0,0
FMY531321303,28-05-2022,789321,25891303,55,31-05-2022,31-05-2022,55,1,1,1
FMY530601601,28-05-2022,789601,25891303,50,30-05-2022,30-05-2022,48,0,1,0
FMY530303601,28-05-2022,789303,25891303,71,30-05-2022,30-05-2022,71,1,1,1
FMY531401303,28-05-2022,789401,25891303,89,31-05-2022,02-06-2022,85,0,0,0
FMY531421303,28-05-2022,789421,25891303,43,31-05-2022,01-06-2022,41,0,0,0
FMY531320501,28-05-2022,789320,25891303,52,31-05-2022,31-05-2022,52,1,1,1
FMY529503503,28-05-2022,789503,25891303,70,29-05-2022,29-05-2022,70,1,1,1
FMY531902601,28-05-2022,789902,25891303,48,31-05-2022,31-05-2022,48,1,1,1
FMY530903603,28-05-2022,789903,25891303,54,30-05-2022,30-05-2022,54,1,1,1
FMY530621603,28-05-2022,789621,25891303,68,30-05-2022,30-05-2022,68,1,1,1
FJUN61321403,29-05-2022,789321,25891203,141,01-06-2022,01-06-2022,141,1,1,1
FJUN61603301,29-05-2022,789603,25891203,109,01-06-2022,01-06-2022,109,1,1,1
FJUN61101203,29-05-2022,789101,25891203,408,01-06-2022,02-06-2022,408,1,0,0
FMY530401503,29-05-2022,789401,25891203,362,30-05-2022,30-05-2022,362,1,1,1
FMY531401502,29-05-2022,789401,25891203,278,31-05-2022,31-05-2022,278,1,1,1
FMY531320301,29-05-2022,789320,25891203,342,31-05-2022,31-05-2022,342,1,1,1
FMY531703601,29-05-2022,789703,25891203,181,31-05-2022,31-05-2022,181,1,1,1
FMY531521301,29-05-2022,789521,25891203,477,31-05-2022,02-06-2022,477,1,0,0
FJUN61521203,29-05-2022,789521,25891203,424,01-06-2022,03-06-2022,403,0,0,0
FJUN61721502,29-05-2022,789721,25891203,122,01-06-2022,01-06-2022,122,1,1,1
FMY530420203,29-05-2022,789420,25891203,369,30-05-2022,29-05-2022,369,1,1,1
FMY531420203,29-05-2022,789420,25891203,256,31-05-2022,02-06-2022,256,1,0,0
FMY531522203,29-05-2022,789522,25891203,500,31-05-2022,03-06-2022,500,1,0,0
FJUN61522502,29-05-2022,789522,25891203,379,01-06-2022,03-06-2022,379,1,0,0
FJUN61403203,29-05-2022,789403,25891203,378,01-06-2022,04-06-2022,378,1,0,0
FMY531301602,29-05-2022,789301,25891203,216,31-05-2022,31-05-2022,216,1,1,1
FJUN61202602,29-05-2022,789202,25891203,439,01-06-2022,01-06-2022,395,0,1,0
FMY530503602,29-05-2022,789503,25891203,152,30-05-2022,30-05-2022,152,1,1,1
FMY531303301,29-05-2022,789303,25891203,384,31-05-2022,31-05-2022,384,1,1,1
FJUN61121203,29-05-2022,789121,25891203,287,01-06-2022,01-06-2022,287,1,1,1
FMY531221203,29-05-2022,789221,25891203,159,31-05-2022,30-05-2022,159,1,1,1
FMY531201301,29-05-2022,789201,25891203,489,31-05-2022,02-06-2022,465,0,0,0
FMY530321203,29-05-2022,789321,25891203,220,30-05-2022,31-05-2022,220,1,0,0
FJUN61103501,29-05-2022,789103,25891203,336,01-06-2022,01-06-2022,336,1,1,1
FJUN61102203,29-05-2022,789102,25891203,109,01-06-2022,01-06-2022,109,1,1,1
FJUN61902203,29-05-2022,789902,25891203,171,01-06-2022,01-06-2022,162,0,1,0
FJUN61622302,29-05-2022,789622,25891302,86,01-06-2022,01-06-2022,86,1,1,1
FMY531320302,29-05-2022,789320,25891302,73,31-05-2022,03-06-2022,73,1,0,0
FJUN61320501,29-05-2022,789320,25891302,32,01-06-2022,01-06-2022,32,1,1,1
FMY531603302,29-05-2022,789603,25891302,85,31-05-2022,31-05-2022,85,1,1,1
FMY531621403,29-05-2022,789621,25891302,78,31-05-2022,31-05-2022,78,1,1,1
FMY531321603,29-05-2022,789321,25891302,97,31-05-2022,31-05-2022,97,1,1,1
FMY530501501,29-05-2022,789501,25891302,62,30-05-2022,30-05-2022,62,1,1,1
FMY531303302,29-05-2022,789303,25891302,61,31-05-2022,01-06-2022,55,0,0,0
FJUN61303503,29-05-2022,789303,25891302,43,01-06-2022,01-06-2022,43,1,1,1
FMY531202303,29-05-2022,789202,25891302,80,31-05-2022,31-05-2022,80,1,1,1
FMY531203302,29-05-2022,789203,25891302,22,31-05-2022,03-06-2022,22,1,0,0
FMY531601402,29-05-2022,789601,25891302,83,31-05-2022,31-05-2022,66,0,1,0
FJUN61522601,29-05-2022,789522,25891302,46,01-06-2022,02-06-2022,46,1,0,0
FMY531121303,29-05-2022,789121,25891302,45,31-05-2022,01-06-2022,45,1,0,0
FMY530903402,29-05-2022,789903,25891302,82,30-05-2022,30-05-2022,74,0,1,0
FMY531721502,29-05-2022,789721,25891301,89,31-05-2022,31-05-2022,85,0,1,0
FMY530420301,29-05-2022,789420,25891301,22,30-05-2022,30-05-2022,22,1,1,1
FMY530703602,29-05-2022,789703,25891301,78,30-05-2022,30-05-2022,78,1,1,1
FMY531102503,29-05-2022,789102,25891301,38,31-05-2022,31-05-2022,36,0,1,0
FMY531320301,29-05-2022,789320,25891301,100,31-05-2022,31-05-2022,100,1,1,1
FMY530101301,29-05-2022,789101,25891301,33,30-05-2022,29-05-2022,31,0,1,0
FJUN61621602,29-05-2022,789621,25891602,75,01-06-2022,01-06-2022,67,0,1,0
FMY531420102,29-05-2022,789420,25891102,423,31-05-2022,03-06-2022,423,1,0,0
FMY530703602,29-05-2022,789703,25891102,302,30-05-2022,30-05-2022,302,1,1,1
FMY530702401,29-05-2022,789702,25891102,355,30-05-2022,30-05-2022,319,0,1,0
FMY530220402,29-05-2022,789220,25891102,363,30-05-2022,30-05-2022,363,1,1,1
FMY531101601,29-05-2022,789101,25891102,354,31-05-2022,30-05-2022,319,0,1,0
FMY531201603,29-05-2022,789201,25891102,465,31-05-2022,31-05-2022,442,0,1,0
FJUN61201601,29-05-2022,789201,25891102,438,01-06-2022,01-06-2022,438,1,1,1
FJUN61621602,29-05-2022,789621,25891102,448,01-06-2022,01-06-2022,448,1,1,1
FMY530603102,29-05-2022,789603,25891102,437,30-05-2022,29-05-2022,437,1,1,1
FMY530203102,29-05-2022,789203,25891102,480,30-05-2022,01-06-2022,432,0,0,0
FMY530102502,29-05-2022,789102,25891502,230,30-05-2022,30-05-2022,230,1,1,1
FMY531102503,29-05-2022,789102,25891502,193,31-05-2022,31-05-2022,183,0,1,0
FMY531122502,29-05-2022,789122,25891502,233,31-05-2022,01-06-2022,233,1,0,0
FMY530201602,29-05-2022,789201,25891502,129,30-05-2022,30-05-2022,129,1,1,1
FJUN61201601,29-05-2022,789201,25891502,112,01-06-2022,01-06-2022,101,0,1,0
FJUN61301502,29-05-2022,789301,25891502,154,01-06-2022,02-06-2022,154,1,0,0
FJUN61203502,29-05-2022,789203,25891502,222,01-06-2022,01-06-2022,222,1,1,1
FMY530903502,29-05-2022,789903,25891502,161,30-05-2022,31-05-2022,129,0,0,0
FMY531903502,29-05-2022,789903,25891502,198,31-05-2022,30-05-2022,198,1,1,1
FJUN61903502,29-05-2022,789903,25891502,204,01-06-2022,31-05-2022,163,0,1,0
FMY530603503,29-05-2022,789603,25891502,108,30-05-2022,30-05-2022,86,0,1,0
FMY530902502,29-05-2022,789902,25891502,185,30-05-2022,31-05-2022,185,1,0,0
FMY530503602,29-05-2022,789503,25891502,203,30-05-2022,30-05-2022,203,1,1,1
FMY530720502,29-05-2022,789720,25891502,129,30-05-2022,30-05-2022,116,0,1,0
FMY530703602,29-05-2022,789703,25891502,242,30-05-2022,30-05-2022,242,1,1,1
FMY531401502,29-05-2022,789401,25891502,143,31-05-2022,31-05-2022,129,0,1,0
FMY530721502,29-05-2022,789721,25891502,153,30-05-2022,30-05-2022,153,1,1,1
FMY531721502,29-05-2022,789721,25891502,214,31-05-2022,31-05-2022,171,0,1,0
FJUN61721502,29-05-2022,789721,25891502,184,01-06-2022,01-06-2022,175,0,1,0
FMY531403603,29-05-2022,789403,25891502,179,31-05-2022,31-05-2022,179,1,1,1
FMY530221502,29-05-2022,789221,25891502,207,30-05-2022,30-05-2022,207,1,1,1
FJUN61221502,29-05-2022,789221,25891502,249,01-06-2022,01-06-2022,249,1,1,1
FMY531421502,29-05-2022,789421,25891502,201,31-05-2022,31-05-2022,181,0,1,0
FJUN61522502,29-05-2022,789522,25891502,189,01-06-2022,03-06-2022,189,1,0,0
FMY531621403,29-05-2022,789621,25891403,455,31-05-2022,31-05-2022,455,1,1,1
FJUN61321403,29-05-2022,789321,25891403,474,01-06-2022,01-06-2022,474,1,1,1
FJUN61201601,29-05-2022,789201,25891403,220,01-06-2022,01-06-2022,220,1,1,1
FMY531902403,29-05-2022,789902,25891403,495,31-05-2022,31-05-2022,445,0,1,0
FJUN61221502,29-05-2022,789221,25891403,418,01-06-2022,01-06-2022,397,0,1,0
FMY531720403,29-05-2022,789720,25891403,314,31-05-2022,03-06-2022,314,1,0,0
FJUN61720403,29-05-2022,789720,25891403,386,01-06-2022,01-06-2022,309,0,1,0
FMY530521403,29-05-2022,789521,25891403,425,30-05-2022,01-06-2022,425,1,0,0
FMY530522403,29-05-2022,789522,25891403,358,30-05-2022,29-05-2022,358,1,1,1
FMY530622603,29-05-2022,789622,25891403,271,30-05-2022,30-05-2022,271,1,1,1
FMY530622603,29-05-2022,789622,25891503,213,30-05-2022,30-05-2022,213,1,1,1
FMY530121602,29-05-2022,789121,25891503,241,30-05-2022,01-06-2022,229,0,0,0
FMY531403603,29-05-2022,789403,25891503,179,31-05-2022,31-05-2022,170,0,1,0
FMY531503503,29-05-2022,789503,25891503,120,31-05-2022,31-05-2022,108,0,1,0
FMY531521503,29-05-2022,789521,25891503,122,31-05-2022,03-06-2022,122,1,0,0
FMY531221503,29-05-2022,789221,25891503,165,31-05-2022,31-05-2022,165,1,1,1
FMY530401503,29-05-2022,789401,25891503,135,30-05-2022,30-05-2022,135,1,1,1
FMY531703601,29-05-2022,789703,25891503,236,31-05-2022,31-05-2022,236,1,1,1
FMY530603503,29-05-2022,789603,25891503,187,30-05-2022,30-05-2022,187,1,1,1
FMY531201603,29-05-2022,789201,25891503,150,31-05-2022,31-05-2022,142,0,1,0
FJUN61501602,29-05-2022,789501,25891503,202,01-06-2022,01-06-2022,202,1,1,1
FMY531102503,29-05-2022,789102,25891503,240,31-05-2022,31-05-2022,240,1,1,1
FJUN61721503,29-05-2022,789721,25891503,111,01-06-2022,02-06-2022,111,1,0,0
FMY531520503,29-05-2022,789520,25891503,216,31-05-2022,01-06-2022,173,0,0,0
FMY530101503,29-05-2022,789101,25891503,243,30-05-2022,30-05-2022,231,0,1,0
FJUN61303503,29-05-2022,789303,25891503,127,01-06-2022,01-06-2022,127,1,1,1
FMY531903303,29-05-2022,789903,25891103,468,31-05-2022,31-05-2022,468,1,1,1
FJUN61703103,29-05-2022,789703,25891103,413,01-06-2022,01-06-2022,413,1,1,1
FJUN61521103,29-05-2022,789521,25891103,323,01-06-2022,31-05-2022,258,0,1,0
FMY531221503,29-05-2022,789221,25891103,492,31-05-2022,31-05-2022,492,1,1,1
FJUN61220601,29-05-2022,789220,25891103,468,01-06-2022,01-06-2022,445,0,1,0
FJUN61401501,29-05-2022,789401,25891103,391,01-06-2022,01-06-2022,391,1,1,1
FJUN61301402,29-05-2022,789301,25891103,407,01-06-2022,01-06-2022,407,1,1,1
FMY531103103,29-05-2022,789103,25891103,451,31-05-2022,31-05-2022,451,1,1,1
FMY530102502,29-05-2022,789102,25891103,386,30-05-2022,30-05-2022,347,0,1,0
FMY531202303,29-05-2022,789202,25891103,308,31-05-2022,31-05-2022,308,1,1,1
FJUN61202103,29-05-2022,789202,25891103,479,01-06-2022,03-06-2022,431,0,0,0
FMY531420203,29-05-2022,789420,25891103,492,31-05-2022,02-06-2022,492,1,0,0
FMY531422103,29-05-2022,789422,25891103,368,31-05-2022,31-05-2022,368,1,1,1
FJUN61422103,29-05-2022,789422,25891103,324,01-06-2022,04-06-2022,324,1,0,0
FMY531703601,29-05-2022,789703,25891601,162,31-05-2022,31-05-2022,154,0,1,0
FJUN61522601,29-05-2022,789522,25891601,90,01-06-2022,02-06-2022,90,1,0,0
FJUN61702601,29-05-2022,789702,25891601,97,01-06-2022,03-06-2022,87,0,0,0
FJUN61520601,29-05-2022,789520,25891601,60,01-06-2022,01-06-2022,54,0,1,0
FJUN61201601,29-05-2022,789201,25891601,199,01-06-2022,01-06-2022,199,1,1,1
FMY530121601,29-05-2022,789121,25891601,114,30-05-2022,30-05-2022,114,1,1,1
FMY531101601,29-05-2022,789101,25891601,142,31-05-2022,30-05-2022,142,1,1,1
FJUN61101601,29-05-2022,789101,25891601,158,01-06-2022,01-06-2022,158,1,1,1
FJUN61220601,29-05-2022,789220,25891601,120,01-06-2022,01-06-2022,114,0,1,0
FMY531720603,29-05-2022,789720,25891601,135,31-05-2022,31-05-2022,135,1,1,1
FJUN61420601,29-05-2022,789420,25891601,174,01-06-2022,02-06-2022,174,1,0,0
FMY530220402,29-05-2022,789220,25891402,423,30-05-2022,30-05-2022,423,1,1,1
FJUN61103501,29-05-2022,789103,25891402,320,01-06-2022,01-06-2022,288,0,1,0
FJUN61220601,29-05-2022,789220,25891402,461,01-06-2022,01-06-2022,461,1,1,1
FMY530401503,29-05-2022,789401,25891402,324,30-05-2022,30-05-2022,324,1,1,1
FMY530303402,29-05-2022,789303,25891402,428,30-05-2022,30-05-2022,428,1,1,1
FJUN61603402,29-05-2022,789603,25891402,431,01-06-2022,02-06-2022,409,0,0,0
FMY531720603,29-05-2022,789720,25891402,222,31-05-2022,31-05-2022,200,0,1,0
FJUN61720402,29-05-2022,789720,25891402,388,01-06-2022,02-06-2022,349,0,0,0
FMY531703601,29-05-2022,789703,25891402,297,31-05-2022,31-05-2022,267,0,1,0
FJUN61301402,29-05-2022,789301,25891402,336,01-06-2022,01-06-2022,336,1,1,1
FMY531601402,29-05-2022,789601,25891402,441,31-05-2022,31-05-2022,397,0,1,0
FMY531503503,29-05-2022,789503,25891402,267,31-05-2022,31-05-2022,267,1,1,1
FMY530422402,29-05-2022,789422,25891402,308,30-05-2022,29-05-2022,308,1,1,1
FMY530902603,29-05-2022,789902,25891402,337,30-05-2022,30-05-2022,337,1,1,1
FMY530403402,29-05-2022,789403,25891402,500,30-05-2022,30-05-2022,500,1,1,1
FMY531521402,29-05-2022,789521,25891402,486,31-05-2022,30-05-2022,486,1,1,1
FMY530903402,29-05-2022,789903,25891402,303,30-05-2022,30-05-2022,242,0,1,0
FJUN61122402,29-05-2022,789122,25891402,245,01-06-2022,02-06-2022,196,0,0,0
FMY530622603,29-05-2022,789622,25891402,416,30-05-2022,30-05-2022,333,0,1,0
FMY531702402,29-05-2022,789702,25891402,206,31-05-2022,31-05-2022,196,0,1,0
FJUN61702402,29-05-2022,789702,25891402,300,01-06-2022,01-06-2022,285,0,1,0
FJUN61603301,29-05-2022,789603,25891201,480,01-06-2022,01-06-2022,432,0,1,0
FMY530401201,29-05-2022,789401,25891201,138,30-05-2022,31-05-2022,138,1,0,0
FJUN61402401,29-05-2022,789402,25891201,128,01-06-2022,01-06-2022,128,1,1,1
FJUN61422301,29-05-2022,789422,25891201,493,01-06-2022,03-06-2022,493,1,0,0
